id,adjustment_type,driver_id,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,win_count,year
443584,0,673,15,f,0,,456,4,,1366,3,0,1988
443585,0,632,15,f,0,,456,4,,1366,3,0,1988
443586,0,666,16,f,0,,456,4,,1366,3,0,1988
443587,0,650,17,f,0,,456,4,,1366,3,0,1988
443588,0,622,,f,0,,456,4,,1366,3,0,1988
443589,0,619,,f,0,,456,4,,1366,3,0,1988
443590,0,599,,f,0,,456,4,,1366,3,0,1988
443591,0,671,,f,0,,456,4,,1366,3,0,1988
443592,0,675,,f,0,,456,4,,1366,3,0,1988
443593,0,676,,f,0,,456,4,,1366,3,0,1988
443594,0,663,,f,0,,456,4,,1366,3,0,1988
443595,0,613,1,t,39,1,457,5,,1369,3,3,1988
443596,0,652,1,t,24,2,457,5,,1369,3,2,1988
443597,0,655,2,t,18,3,457,5,,1369,3,0,1988
443598,0,603,3,t,11,4,457,5,,1369,3,0,1988
443599,0,630,3,t,9,5,457,5,,1369,3,0,1988
443600,0,631,4,t,8,6,457,5,,1369,3,0,1988
443601,0,645,3,t,7,7,457,5,,1369,3,0,1988
443602,0,647,5,t,3,8,457,5,,1369,3,0,1988
443603,0,659,5,t,2,9,457,5,,1369,3,0,1988
443604,0,597,6,t,1,10,457,5,,1369,3,0,1988
443605,0,661,6,t,1,11,457,5,,1369,3,0,1988
443606,0,664,6,t,1,12,457,5,,1369,3,0,1988
443607,0,581,6,t,1,13,457,5,,1369,3,0,1988
443608,0,670,7,f,0,,457,5,,1369,3,0,1988
443609,0,667,8,f,0,,457,5,,1369,3,0,1988
443610,0,615,9,f,0,,457,5,,1369,3,0,1988
443611,0,622,9,f,0,,457,5,,1369,3,0,1988
443612,0,669,9,f,0,,457,5,,1369,3,0,1988
443613,0,657,10,f,0,,457,5,,1369,3,0,1988
443614,0,650,10,f,0,,457,5,,1369,3,0,1988
443615,0,672,11,f,0,,457,5,,1369,3,0,1988
443616,0,671,12,f,0,,457,5,,1369,3,0,1988
443617,0,674,13,f,0,,457,5,,1369,3,0,1988
443618,0,632,14,f,0,,457,5,,1369,3,0,1988
443619,0,673,15,f,0,,457,5,,1369,3,0,1988
443620,0,666,16,f,0,,457,5,,1369,3,0,1988
443621,0,599,,f,0,,457,5,,1369,3,0,1988
443622,0,619,,f,0,,457,5,,1369,3,0,1988
443623,0,675,,f,0,,457,5,,1369,3,0,1988
443624,0,676,,f,0,,457,5,,1369,3,0,1988
443625,0,663,,f,0,,457,5,,1369,3,0,1988
443626,0,613,1,t,45,1,458,6,,1372,3,3,1988
443627,0,652,1,t,33,2,458,6,,1372,3,3,1988
443628,0,655,2,t,18,3,458,6,,1372,3,0,1988
443629,0,645,3,t,11,4,458,6,,1372,3,0,1988
443630,0,603,3,t,11,5,458,6,,1372,3,0,1988
443631,0,630,3,t,9,6,458,6,,1372,3,0,1988
443632,0,631,4,t,8,7,458,6,,1372,3,0,1988
443633,0,647,5,t,5,8,458,6,,1372,3,0,1988
443634,0,622,4,t,3,9,458,6,,1372,3,0,1988
443635,0,659,5,t,2,10,458,6,,1372,3,0,1988
443636,0,597,6,t,1,11,458,6,,1372,3,0,1988
443637,0,661,6,t,1,12,458,6,,1372,3,0,1988
443638,0,664,6,t,1,13,458,6,,1372,3,0,1988
443639,0,581,6,t,1,14,458,6,,1372,3,0,1988
443640,0,656,6,t,1,15,458,6,,1372,3,0,1988
443641,0,670,7,f,0,,458,6,,1372,3,0,1988
443642,0,667,8,f,0,,458,6,,1372,3,0,1988
443643,0,663,8,f,0,,458,6,,1372,3,0,1988
443644,0,615,9,f,0,,458,6,,1372,3,0,1988
443645,0,675,9,f,0,,458,6,,1372,3,0,1988
443646,0,669,9,f,0,,458,6,,1372,3,0,1988
443647,0,657,10,f,0,,458,6,,1372,3,0,1988
443648,0,650,10,f,0,,458,6,,1372,3,0,1988
443649,0,672,11,f,0,,458,6,,1372,3,0,1988
443650,0,671,12,f,0,,458,6,,1372,3,0,1988
443651,0,674,13,f,0,,458,6,,1372,3,0,1988
443652,0,632,14,f,0,,458,6,,1372,3,0,1988
443653,0,673,15,f,0,,458,6,,1372,3,0,1988
443654,0,666,16,f,0,,458,6,,1372,3,0,1988
443655,0,599,,f,0,,458,6,,1372,3,0,1988
443656,0,619,,f,0,,458,6,,1372,3,0,1988
443657,0,676,,f,0,,458,6,,1372,3,0,1988
443658,0,613,1,t,54,1,459,7,,1375,3,4,1988
443659,0,652,1,t,39,2,459,7,,1375,3,3,1988
443660,0,655,2,t,21,3,459,7,,1375,3,0,1988
443661,0,630,3,t,13,4,459,7,,1375,3,0,1988
443662,0,603,3,t,13,5,459,7,,1375,3,0,1988
443663,0,645,3,t,11,6,459,7,,1375,3,0,1988
443664,0,631,4,t,8,7,459,7,,1375,3,0,1988
443665,0,647,5,t,5,8,459,7,,1375,3,0,1988
443666,0,622,4,t,3,9,459,7,,1375,3,0,1988
443667,0,659,5,t,2,10,459,7,,1375,3,0,1988
443668,0,661,6,t,2,11,459,7,,1375,3,0,1988
443669,0,664,6,t,1,12,459,7,,1375,3,0,1988
443670,0,597,6,t,1,13,459,7,,1375,3,0,1988
443671,0,581,6,t,1,14,459,7,,1375,3,0,1988
443672,0,656,6,t,1,15,459,7,,1375,3,0,1988
443673,0,670,7,f,0,,459,7,,1375,3,0,1988
443674,0,663,8,f,0,,459,7,,1375,3,0,1988
443675,0,667,8,f,0,,459,7,,1375,3,0,1988
443676,0,673,8,f,0,,459,7,,1375,3,0,1988
443677,0,615,9,f,0,,459,7,,1375,3,0,1988
443678,0,669,9,f,0,,459,7,,1375,3,0,1988
443679,0,675,9,f,0,,459,7,,1375,3,0,1988
443680,0,657,10,f,0,,459,7,,1375,3,0,1988
443681,0,650,10,f,0,,459,7,,1375,3,0,1988
443682,0,672,11,f,0,,459,7,,1375,3,0,1988
443683,0,671,12,f,0,,459,7,,1375,3,0,1988
443684,0,674,13,f,0,,459,7,,1375,3,0,1988
443685,0,632,14,f,0,,459,7,,1375,3,0,1988
443686,0,666,16,f,0,,459,7,,1375,3,0,1988
443687,0,599,,f,0,,459,7,,1375,3,0,1988
443688,0,619,,f,0,,459,7,,1375,3,0,1988
443689,0,676,,f,0,,459,7,,1375,3,0,1988
443690,0,613,1,t,54,1,460,8,,1378,3,4,1988
443691,0,652,1,t,48,2,460,8,,1378,3,4,1988
443692,0,655,2,t,21,3,460,8,,1378,3,0,1988
443693,0,603,3,t,15,4,460,8,,1378,3,0,1988
443694,0,630,3,t,13,5,460,8,,1378,3,0,1988
443695,0,645,3,t,11,6,460,8,,1378,3,0,1988
443696,0,631,4,t,9,7,460,8,,1378,3,0,1988
443697,0,619,2,t,6,8,460,8,,1378,3,0,1988
443698,0,661,3,t,6,9,460,8,,1378,3,0,1988
443699,0,647,5,t,5,10,460,8,,1378,3,0,1988
443700,0,673,4,t,3,11,460,8,,1378,3,0,1988
443701,0,622,4,t,3,12,460,8,,1378,3,0,1988
443702,0,659,5,t,2,13,460,8,,1378,3,0,1988
443703,0,597,6,t,1,14,460,8,,1378,3,0,1988
443704,0,664,6,t,1,15,460,8,,1378,3,0,1988
443705,0,581,6,t,1,16,460,8,,1378,3,0,1988
443706,0,656,6,t,1,17,460,8,,1378,3,0,1988
443707,0,670,7,f,0,,460,8,,1378,3,0,1988
443708,0,663,8,f,0,,460,8,,1378,3,0,1988
443709,0,667,8,f,0,,460,8,,1378,3,0,1988
443710,0,615,9,f,0,,460,8,,1378,3,0,1988
443711,0,675,9,f,0,,460,8,,1378,3,0,1988
443712,0,669,9,f,0,,460,8,,1378,3,0,1988
443713,0,657,10,f,0,,460,8,,1378,3,0,1988
443714,0,650,10,f,0,,460,8,,1378,3,0,1988
443715,0,672,11,f,0,,460,8,,1378,3,0,1988
443716,0,671,12,f,0,,460,8,,1378,3,0,1988
443717,0,674,13,f,0,,460,8,,1378,3,0,1988
443718,0,632,14,f,0,,460,8,,1378,3,0,1988
443719,0,666,16,f,0,,460,8,,1378,3,0,1988
443720,0,599,18,f,0,,460,8,,1378,3,0,1988
443721,0,676,,f,0,,460,8,,1378,3,0,1988
443722,0,613,1,t,60,1,461,9,,1381,3,4,1988
443723,0,652,1,t,57,2,461,9,,1381,3,5,1988
443724,0,655,2,t,25,3,461,9,,1381,3,0,1988
443725,0,630,3,t,16,4,461,9,,1381,3,0,1988
443726,0,603,3,t,15,5,461,9,,1381,3,0,1988
443727,0,645,3,t,12,6,461,9,,1381,3,0,1988
443728,0,631,4,t,9,7,461,9,,1381,3,0,1988
443729,0,619,2,t,6,8,461,9,,1381,3,0,1988
443730,0,661,3,t,6,9,461,9,,1381,3,0,1988
443731,0,647,5,t,5,10,461,9,,1381,3,0,1988
443732,0,659,5,t,4,11,461,9,,1381,3,0,1988
443733,0,673,4,t,3,12,461,9,,1381,3,0,1988
443734,0,622,4,t,3,13,461,9,,1381,3,0,1988
443735,0,597,6,t,1,14,461,9,,1381,3,0,1988
443736,0,664,6,t,1,15,461,9,,1381,3,0,1988
443737,0,581,6,t,1,16,461,9,,1381,3,0,1988
443738,0,656,6,t,1,17,461,9,,1381,3,0,1988
443739,0,670,7,f,0,,461,9,,1381,3,0,1988
443740,0,663,8,f,0,,461,9,,1381,3,0,1988
443741,0,667,8,f,0,,461,9,,1381,3,0,1988
443742,0,615,9,f,0,,461,9,,1381,3,0,1988
443743,0,675,9,f,0,,461,9,,1381,3,0,1988
443744,0,669,9,f,0,,461,9,,1381,3,0,1988
443745,0,657,10,f,0,,461,9,,1381,3,0,1988
443746,0,650,10,f,0,,461,9,,1381,3,0,1988
443747,0,672,11,f,0,,461,9,,1381,3,0,1988
443748,0,671,12,f,0,,461,9,,1381,3,0,1988
443749,0,676,12,f,0,,461,9,,1381,3,0,1988
443750,0,674,13,f,0,,461,9,,1381,3,0,1988
443751,0,632,14,f,0,,461,9,,1381,3,0,1988
443752,0,666,16,f,0,,461,9,,1381,3,0,1988
443753,0,599,17,f,0,,461,9,,1381,3,0,1988
443754,0,652,1,t,66,1,462,10,,1384,3,6,1988
443755,0,613,1,t,66,2,462,10,,1384,3,4,1988
443756,0,655,2,t,28,3,462,10,,1384,3,0,1988
443757,0,645,3,t,16,4,462,10,,1384,3,0,1988
443758,0,630,3,t,16,5,462,10,,1384,3,0,1988
443759,0,603,3,t,15,6,462,10,,1384,3,0,1988
443760,0,631,4,t,9,7,462,10,,1384,3,0,1988
443761,0,619,2,t,6,8,462,10,,1384,3,0,1988
443762,0,661,3,t,6,9,462,10,,1384,3,0,1988
443763,0,673,4,t,5,10,462,10,,1384,3,0,1988
443764,0,647,5,t,5,11,462,10,,1384,3,0,1988
443765,0,659,5,t,4,12,462,10,,1384,3,0,1988
443766,0,622,4,t,3,13,462,10,,1384,3,0,1988
443767,0,581,6,t,2,14,462,10,,1384,3,0,1988
443768,0,664,6,t,1,15,462,10,,1384,3,0,1988
443769,0,597,6,t,1,16,462,10,,1384,3,0,1988
443770,0,656,6,t,1,17,462,10,,1384,3,0,1988
443771,0,670,7,f,0,,462,10,,1384,3,0,1988
443772,0,663,8,f,0,,462,10,,1384,3,0,1988
443773,0,667,8,f,0,,462,10,,1384,3,0,1988
443774,0,615,9,f,0,,462,10,,1384,3,0,1988
443775,0,675,9,f,0,,462,10,,1384,3,0,1988
443776,0,669,9,f,0,,462,10,,1384,3,0,1988
443777,0,672,10,f,0,,462,10,,1384,3,0,1988
443778,0,650,10,f,0,,462,10,,1384,3,0,1988
443779,0,657,10,f,0,,462,10,,1384,3,0,1988
443780,0,671,11,f,0,,462,10,,1384,3,0,1988
443781,0,676,12,f,0,,462,10,,1384,3,0,1988
443782,0,674,13,f,0,,462,10,,1384,3,0,1988
443783,0,632,14,f,0,,462,10,,1384,3,0,1988
443784,0,666,16,f,0,,462,10,,1384,3,0,1988
443785,0,599,17,f,0,,462,10,,1384,3,0,1988
443786,0,652,1,t,75,1,463,11,,1387,3,7,1988
443787,0,613,1,t,72,2,463,11,,1387,3,4,1988
443788,0,655,2,t,28,3,463,11,,1387,3,0,1988
443789,0,603,3,t,18,4,463,11,,1387,3,0,1988
443790,0,645,3,t,16,5,463,11,,1387,3,0,1988
443791,0,630,3,t,16,6,463,11,,1387,3,0,1988
443792,0,631,4,t,11,7,463,11,,1387,3,0,1988
443793,0,659,3,t,8,8,463,11,,1387,3,0,1988
443794,0,619,2,t,6,9,463,11,,1387,3,0,1988
443795,0,661,3,t,6,10,463,11,,1387,3,0,1988
443796,0,673,4,t,5,11,463,11,,1387,3,0,1988
443797,0,647,5,t,5,12,463,11,,1387,3,0,1988
443798,0,622,4,t,3,13,463,11,,1387,3,0,1988
443799,0,597,6,t,2,14,463,11,,1387,3,0,1988
443800,0,581,6,t,2,15,463,11,,1387,3,0,1988
443801,0,664,6,t,1,16,463,11,,1387,3,0,1988
443802,0,656,6,t,1,17,463,11,,1387,3,0,1988
443803,0,670,7,f,0,,463,11,,1387,3,0,1988
443804,0,648,7,f,0,,463,11,,1387,3,0,1988
443805,0,663,8,f,0,,463,11,,1387,3,0,1988
443806,0,667,8,f,0,,463,11,,1387,3,0,1988
443807,0,615,9,f,0,,463,11,,1387,3,0,1988
443808,0,650,9,f,0,,463,11,,1387,3,0,1988
443809,0,675,9,f,0,,463,11,,1387,3,0,1988
443810,0,669,9,f,0,,463,11,,1387,3,0,1988
443811,0,657,10,f,0,,463,11,,1387,3,0,1988
443812,0,672,10,f,0,,463,11,,1387,3,0,1988
443813,0,671,11,f,0,,463,11,,1387,3,0,1988
443814,0,676,12,f,0,,463,11,,1387,3,0,1988
443815,0,674,13,f,0,,463,11,,1387,3,0,1988
443816,0,632,14,f,0,,463,11,,1387,3,0,1988
443817,0,666,16,f,0,,463,11,,1387,3,0,1988
443818,0,599,17,f,0,,463,11,,1387,3,0,1988
443819,0,652,1,t,75,1,464,12,,1390,3,7,1988
443820,0,613,1,t,72,2,464,12,,1390,3,4,1988
443821,0,655,1,t,37,3,464,12,,1390,3,1,1988
443822,0,630,2,t,22,4,464,12,,1390,3,0,1988
443823,0,603,3,t,18,5,464,12,,1390,3,0,1988
443824,0,645,3,t,17,6,464,12,,1390,3,0,1988
443825,0,631,4,t,14,7,464,12,,1390,3,0,1988
443826,0,659,3,t,10,8,464,12,,1390,3,0,1988
443827,0,619,2,t,6,9,464,12,,1390,3,0,1988
443828,0,597,3,t,6,10,464,12,,1390,3,0,1988
443829,0,661,3,t,6,11,464,12,,1390,3,0,1988
443830,0,673,4,t,5,12,464,12,,1390,3,0,1988
443831,0,647,5,t,5,13,464,12,,1390,3,0,1988
443832,0,622,4,t,3,14,464,12,,1390,3,0,1988
443833,0,581,6,t,2,15,464,12,,1390,3,0,1988
443834,0,664,6,t,1,16,464,12,,1390,3,0,1988
443835,0,656,6,t,1,17,464,12,,1390,3,0,1988
443836,0,670,7,f,0,,464,12,,1390,3,0,1988
443837,0,648,7,f,0,,464,12,,1390,3,0,1988
443838,0,663,8,f,0,,464,12,,1390,3,0,1988
443839,0,667,8,f,0,,464,12,,1390,3,0,1988
443840,0,615,9,f,0,,464,12,,1390,3,0,1988
443841,0,650,9,f,0,,464,12,,1390,3,0,1988
443842,0,675,9,f,0,,464,12,,1390,3,0,1988
443843,0,669,9,f,0,,464,12,,1390,3,0,1988
443844,0,657,10,f,0,,464,12,,1390,3,0,1988
443845,0,672,10,f,0,,464,12,,1390,3,0,1988
443846,0,671,11,f,0,,464,12,,1390,3,0,1988
443847,0,644,11,f,0,,464,12,,1390,3,0,1988
443848,0,676,12,f,0,,464,12,,1390,3,0,1988
443849,0,674,13,f,0,,464,12,,1390,3,0,1988
443850,0,599,13,f,0,,464,12,,1390,3,0,1988
443851,0,632,14,f,0,,464,12,,1390,3,0,1988
443852,0,666,16,f,0,,464,12,,1390,3,0,1988
443853,0,613,1,t,81,1,465,13,,1393,3,5,1988
443854,0,652,1,t,76,2,465,13,,1393,3,7,1988
443855,0,655,1,t,37,3,465,13,,1393,3,1,1988
443856,0,630,2,t,24,4,465,13,,1393,3,0,1988
443857,0,645,3,t,21,5,465,13,,1393,3,0,1988
443858,0,603,3,t,18,6,465,13,,1393,3,0,1988
443859,0,631,4,t,17,7,465,13,,1393,3,0,1988
443860,0,659,2,t,16,8,465,13,,1393,3,0,1988
443861,0,619,2,t,6,9,465,13,,1393,3,0,1988
443862,0,597,3,t,6,10,465,13,,1393,3,0,1988
443863,0,661,3,t,6,11,465,13,,1393,3,0,1988
443864,0,673,4,t,5,12,465,13,,1393,3,0,1988
443865,0,647,5,t,5,13,465,13,,1393,3,0,1988
443866,0,622,4,t,3,14,465,13,,1393,3,0,1988
443867,0,581,6,t,2,15,465,13,,1393,3,0,1988
443868,0,664,6,t,1,16,465,13,,1393,3,0,1988
443869,0,656,6,t,1,17,465,13,,1393,3,0,1988
443870,0,670,7,f,0,,465,13,,1393,3,0,1988
443871,0,663,7,f,0,,465,13,,1393,3,0,1988
443872,0,648,7,f,0,,465,13,,1393,3,0,1988
443873,0,672,8,f,0,,465,13,,1393,3,0,1988
443874,0,667,8,f,0,,465,13,,1393,3,0,1988
443875,0,657,9,f,0,,465,13,,1393,3,0,1988
443876,0,615,9,f,0,,465,13,,1393,3,0,1988
443877,0,650,9,f,0,,465,13,,1393,3,0,1988
443878,0,675,9,f,0,,465,13,,1393,3,0,1988
443879,0,669,9,f,0,,465,13,,1393,3,0,1988
443880,0,599,10,f,0,,465,13,,1393,3,0,1988
443881,0,671,11,f,0,,465,13,,1393,3,0,1988
443882,0,644,11,f,0,,465,13,,1393,3,0,1988
443883,0,676,12,f,0,,465,13,,1393,3,0,1988
443884,0,674,13,f,0,,465,13,,1393,3,0,1988
443885,0,632,14,f,0,,465,13,,1393,3,0,1988
443886,0,666,16,f,0,,465,13,,1393,3,0,1988
443887,0,613,1,t,84,1,466,14,,1396,3,6,1988
443888,0,652,1,t,79,2,466,14,,1396,3,7,1988
443889,0,655,1,t,38,3,466,14,,1396,3,1,1988
443890,0,630,2,t,24,4,466,14,,1396,3,0,1988
443891,0,645,3,t,21,5,466,14,,1396,3,0,1988
443892,0,603,3,t,18,6,466,14,,1396,3,0,1988
443893,0,631,4,t,17,7,466,14,,1396,3,0,1988
443894,0,659,2,t,16,8,466,14,,1396,3,0,1988
443895,0,619,2,t,12,9,466,14,,1396,3,0,1988
443896,0,661,3,t,10,10,466,14,,1396,3,0,1988
443897,0,597,3,t,6,11,466,14,,1396,3,0,1988
443898,0,673,4,t,5,12,466,14,,1396,3,0,1988
443899,0,647,5,t,5,13,466,14,,1396,3,0,1988
443900,0,581,5,t,4,14,466,14,,1396,3,0,1988
443901,0,622,4,t,3,15,466,14,,1396,3,0,1988
443902,0,664,6,t,1,16,466,14,,1396,3,0,1988
443903,0,656,6,t,1,17,466,14,,1396,3,0,1988
443904,0,670,7,f,0,,466,14,,1396,3,0,1988
443905,0,663,7,f,0,,466,14,,1396,3,0,1988
443906,0,648,7,f,0,,466,14,,1396,3,0,1988
443907,0,672,8,f,0,,466,14,,1396,3,0,1988
443908,0,667,8,f,0,,466,14,,1396,3,0,1988
443909,0,657,9,f,0,,466,14,,1396,3,0,1988
443910,0,615,9,f,0,,466,14,,1396,3,0,1988
443911,0,650,9,f,0,,466,14,,1396,3,0,1988
443912,0,675,9,f,0,,466,14,,1396,3,0,1988
443913,0,669,9,f,0,,466,14,,1396,3,0,1988
443914,0,599,10,f,0,,466,14,,1396,3,0,1988
443915,0,671,11,f,0,,466,14,,1396,3,0,1988
443916,0,644,11,f,0,,466,14,,1396,3,0,1988
443917,0,676,12,f,0,,466,14,,1396,3,0,1988
443918,0,674,13,f,0,,466,14,,1396,3,0,1988
443919,0,632,14,f,0,,466,14,,1396,3,0,1988
443920,0,666,16,f,0,,466,14,,1396,3,0,1988
443921,0,652,1,t,87,1,467,15,,1399,3,8,1988
443922,0,613,1,t,84,2,467,15,,1399,3,6,1988
443923,0,655,1,t,41,3,467,15,,1399,3,1,1988
443924,0,645,3,t,25,4,467,15,,1399,3,0,1988
443925,0,630,2,t,24,5,467,15,,1399,3,0,1988
443926,0,603,3,t,18,6,467,15,,1399,3,0,1988
443927,0,631,4,t,17,7,467,15,,1399,3,0,1988
443928,0,659,2,t,16,8,467,15,,1399,3,0,1988
443929,0,619,2,t,12,9,467,15,,1399,3,0,1988
443930,0,661,3,t,12,10,467,15,,1399,3,0,1988
443931,0,597,3,t,6,11,467,15,,1399,3,0,1988
443932,0,673,4,t,5,12,467,15,,1399,3,0,1988
443933,0,647,5,t,5,13,467,15,,1399,3,0,1988
443934,0,581,5,t,5,14,467,15,,1399,3,0,1988
443935,0,622,4,t,3,15,467,15,,1399,3,0,1988
443936,0,664,6,t,1,16,467,15,,1399,3,0,1988
443937,0,656,6,t,1,17,467,15,,1399,3,0,1988
443938,0,670,7,f,0,,467,15,,1399,3,0,1988
443939,0,663,7,f,0,,467,15,,1399,3,0,1988
443940,0,648,7,f,0,,467,15,,1399,3,0,1988
443941,0,657,8,f,0,,467,15,,1399,3,0,1988
443942,0,672,8,f,0,,467,15,,1399,3,0,1988
443943,0,667,8,f,0,,467,15,,1399,3,0,1988
443944,0,650,9,f,0,,467,15,,1399,3,0,1988
443945,0,615,9,f,0,,467,15,,1399,3,0,1988
443946,0,675,9,f,0,,467,15,,1399,3,0,1988
443947,0,669,9,f,0,,467,15,,1399,3,0,1988
443948,0,599,10,f,0,,467,15,,1399,3,0,1988
443949,0,671,11,f,0,,467,15,,1399,3,0,1988
443950,0,644,11,f,0,,467,15,,1399,3,0,1988
443951,0,676,12,f,0,,467,15,,1399,3,0,1988
443952,0,674,13,f,0,,467,15,,1399,3,0,1988
443953,0,632,14,f,0,,467,15,,1399,3,0,1988
443954,0,666,16,f,0,,467,15,,1399,3,0,1988
443955,0,677,16,f,0,,467,15,,1399,3,0,1988
443956,0,652,1,t,90,1,468,16,39,1402,3,8,1988
443957,0,613,1,t,87,2,468,16,39,1402,3,7,1988
443958,0,655,1,t,41,3,468,16,39,1402,3,1,1988
443959,0,645,3,t,27,4,468,16,39,1402,3,0,1988
443960,0,630,2,t,24,5,468,16,39,1402,3,0,1988
443961,0,603,3,t,22,6,468,16,39,1402,3,0,1988
443962,0,659,2,t,17,7,468,16,39,1402,3,0,1988
443963,0,631,4,t,17,8,468,16,39,1402,3,0,1988
443964,0,619,2,t,12,9,468,16,39,1402,3,0,1988
443965,0,661,3,t,12,10,468,16,39,1402,3,0,1988
443966,0,581,4,t,8,11,468,16,39,1402,3,0,1988
443967,0,597,3,t,6,12,468,16,39,1402,3,0,1988
443968,0,673,4,t,5,13,468,16,39,1402,3,0,1988
443969,0,647,5,t,5,14,468,16,39,1402,3,0,1988
443970,0,622,4,t,3,15,468,16,39,1402,3,0,1988
443971,0,664,6,t,1,16,468,16,39,1402,3,0,1988
443972,0,656,6,t,1,17,468,16,39,1402,3,0,1988
443973,0,670,7,f,0,,468,16,39,1402,3,0,1988
443974,0,663,7,f,0,,468,16,39,1402,3,0,1988
443975,0,648,7,f,0,,468,16,39,1402,3,0,1988
443976,0,657,8,f,0,,468,16,39,1402,3,0,1988
443977,0,672,8,f,0,,468,16,39,1402,3,0,1988
443978,0,667,8,f,0,,468,16,39,1402,3,0,1988
443979,0,650,9,f,0,,468,16,39,1402,3,0,1988
443980,0,615,9,f,0,,468,16,39,1402,3,0,1988
443981,0,675,9,f,0,,468,16,39,1402,3,0,1988
443982,0,669,9,f,0,,468,16,39,1402,3,0,1988
443983,0,599,10,f,0,,468,16,39,1402,3,0,1988
443984,0,671,11,f,0,,468,16,39,1402,3,0,1988
443985,0,644,11,f,0,,468,16,39,1402,3,0,1988
443986,0,676,12,f,0,,468,16,39,1402,3,0,1988
443987,0,674,13,f,0,,468,16,39,1402,3,0,1988
443988,0,632,14,f,0,,468,16,39,1402,3,0,1988
443989,0,666,16,f,0,,468,16,39,1402,3,0,1988
443990,0,677,16,f,0,,468,16,39,1402,3,0,1988
443991,0,619,1,t,9,1,469,1,,1405,3,1,1989
443992,0,613,2,t,6,2,469,1,,1405,3,0,1989
443993,0,673,3,t,4,3,469,1,,1405,3,0,1989
443994,0,679,4,t,3,4,469,1,,1405,3,0,1989
443995,0,631,5,t,2,5,469,1,,1405,3,0,1989
443996,0,661,6,t,1,6,469,1,,1405,3,0,1989
443997,0,647,7,f,0,,469,1,,1405,3,0,1989
443998,0,664,8,f,0,,469,1,,1405,3,0,1989
443999,0,680,9,f,0,,469,1,,1405,3,0,1989
444000,0,630,10,f,0,,469,1,,1405,3,0,1989
444001,0,652,11,f,0,,469,1,,1405,3,0,1989
444002,0,650,12,f,0,,469,1,,1405,3,0,1989
444003,0,622,13,f,0,,469,1,,1405,3,0,1989
444004,0,658,14,f,0,,469,1,,1405,3,0,1989
444005,0,581,15,f,0,,469,1,,1405,3,0,1989
444006,0,597,,f,0,,469,1,,1405,3,0,1989
444007,0,676,,f,0,,469,1,,1405,3,0,1989
444008,0,648,,f,0,,469,1,,1405,3,0,1989
444009,0,659,,f,0,,469,1,,1405,3,0,1989
444010,0,603,,f,0,,469,1,,1405,3,0,1989
444011,0,669,,f,0,,469,1,,1405,3,0,1989
444012,0,671,,f,0,,469,1,,1405,3,0,1989
444013,0,645,,f,0,,469,1,,1405,3,0,1989
444014,0,656,,f,0,,469,1,,1405,3,0,1989
444015,0,655,,f,0,,469,1,,1405,3,0,1989
444016,0,672,,f,0,,469,1,,1405,3,0,1989
444017,0,613,2,t,12,1,470,2,,1408,3,0,1989
444018,0,652,1,t,9,2,470,2,,1408,3,1,1989
444019,0,619,1,t,9,3,470,2,,1408,3,1,1989
444020,0,661,3,t,5,4,470,2,,1408,3,0,1989
444021,0,673,3,t,4,5,470,2,,1408,3,0,1989
444022,0,631,5,t,4,6,470,2,,1408,3,0,1989
444023,0,679,4,t,3,7,470,2,,1408,3,0,1989
444024,0,645,4,t,3,8,470,2,,1408,3,0,1989
444025,0,647,6,t,1,9,470,2,,1408,3,0,1989
444026,0,663,7,f,0,,470,2,,1408,3,0,1989
444027,0,664,8,f,0,,470,2,,1408,3,0,1989
444028,0,667,8,f,0,,470,2,,1408,3,0,1989
444029,0,597,9,f,0,,470,2,,1408,3,0,1989
444030,0,680,9,f,0,,470,2,,1408,3,0,1989
444031,0,622,10,f,0,,470,2,,1408,3,0,1989
444032,0,630,10,f,0,,470,2,,1408,3,0,1989
444033,0,669,12,f,0,,470,2,,1408,3,0,1989
444034,0,650,12,f,0,,470,2,,1408,3,0,1989
444035,0,658,14,f,0,,470,2,,1408,3,0,1989
444036,0,581,15,f,0,,470,2,,1408,3,0,1989
444037,0,648,,f,0,,470,2,,1408,3,0,1989
444038,0,672,,f,0,,470,2,,1408,3,0,1989
444039,0,603,,f,0,,470,2,,1408,3,0,1989
444040,0,676,,f,0,,470,2,,1408,3,0,1989
444041,0,659,,f,0,,470,2,,1408,3,0,1989
444042,0,671,,f,0,,470,2,,1408,3,0,1989
444043,0,656,,f,0,,470,2,,1408,3,0,1989
444044,0,655,,f,0,,470,2,,1408,3,0,1989
444045,0,670,,f,0,,470,2,,1408,3,0,1989
444046,0,652,1,t,18,1,471,3,,1411,3,2,1989
444047,0,613,2,t,18,2,471,3,,1411,3,0,1989
444048,0,619,1,t,9,3,471,3,,1411,3,1,1989
444049,0,661,3,t,5,4,471,3,,1411,3,0,1989
444050,0,673,3,t,4,5,471,3,,1411,3,0,1989
444051,0,671,3,t,4,6,471,3,,1411,3,0,1989
444052,0,631,5,t,4,7,471,3,,1411,3,0,1989
444053,0,663,4,t,3,8,471,3,,1411,3,0,1989
444054,0,645,4,t,3,9,471,3,,1411,3,0,1989
444055,0,679,4,t,3,10,471,3,,1411,3,0,1989
444056,0,630,5,t,2,11,471,3,,1411,3,0,1989
